REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOITAXX01,2029,2309.09
GLOBAL,PWRBIOITAXX01,2030,2300.0
GLOBAL,PWRBIOITAXX01,2031,2295.0
GLOBAL,PWRBIOITAXX01,2032,2290.0
GLOBAL,PWRBIOITAXX01,2033,2285.0
GLOBAL,PWRBIOITAXX01,2034,2280.0
GLOBAL,PWRBIOITAXX01,2035,2275.0
GLOBAL,PWRBIOITAXX01,2036,2270.0
GLOBAL,PWRBIOITAXX01,2037,2265.0
GLOBAL,PWRBIOITAXX01,2038,2260.0
GLOBAL,PWRBIOITAXX01,2039,2255.0
GLOBAL,PWRBIOITAXX01,2040,2250.0
GLOBAL,PWRBIOITAXX01,2041,2250.0
GLOBAL,PWRBIOITAXX01,2042,2250.0
GLOBAL,PWRBIOITAXX01,2043,2250.0
GLOBAL,PWRBIOITAXX01,2044,2250.0
GLOBAL,PWRBIOITAXX01,2045,2250.0
GLOBAL,PWRBIOITAXX01,2046,2250.0
GLOBAL,PWRBIOITAXX01,2047,2250.0
GLOBAL,PWRBIOITAXX01,2048,2250.0
GLOBAL,PWRBIOITAXX01,2049,2250.0
GLOBAL,PWRBIOITAXX01,2050,2250.0
GLOBAL,PWRBIOLUXXX01,2015,2400.0
GLOBAL,PWRBIOLUXXX01,2016,2400.0
GLOBAL,PWRBIOLUXXX01,2017,2400.0
GLOBAL,PWRBIOLUXXX01,2018,2400.0
GLOBAL,PWRBIOLUXXX01,2019,2400.0
GLOBAL,PWRBIOLUXXX01,2020,2390.91
GLOBAL,PWRBIOLUXXX01,2021,2381.82
GLOBAL,PWRBIOLUXXX01,2022,2372.73
GLOBAL,PWRBIOLUXXX01,2023,2363.64
GLOBAL,PWRBIOLUXXX01,2024,2354.55
GLOBAL,PWRBIOLUXXX01,2025,2345.45
GLOBAL,PWRBIOLUXXX01,2026,2336.36
GLOBAL,PWRBIOLUXXX01,2027,2327.27
GLOBAL,PWRBIOLUXXX01,2028,2318.18
GLOBAL,PWRBIOLUXXX01,2029,2309.09
GLOBAL,PWRBIOLUXXX01,2030,2300.0
GLOBAL,PWRBIOLUXXX01,2031,2295.0
GLOBAL,PWRBIOLUXXX01,2032,2290.0
GLOBAL,PWRBIOLUXXX01,2033,2285.0
GLOBAL,PWRBIOLUXXX01,2034,2280.0
GLOBAL,PWRBIOLUXXX01,2035,2275.0
GLOBAL,PWRBIOLUXXX01,2036,2270.0
GLOBAL,PWRBIOLUXXX01,2037,2265.0
GLOBAL,PWRBIOLUXXX01,2038,2260.0
GLOBAL,PWRBIOLUXXX01,2039,2255.0
GLOBAL,PWRBIOLUXXX01,2040,2250.0
GLOBAL,PWRBIOLUXXX01,2041,2250.0
GLOBAL,PWRBIOLUXXX01,2042,2250.0
GLOBAL,PWRBIOLUXXX01,2043,2250.0
GLOBAL,PWRBIOLUXXX01,2044,2250.0
GLOBAL,PWRBIOLUXXX01,2045,2250.0
GLOBAL,PWRBIOLUXXX01,2046,2250.0
GLOBAL,PWRBIOLUXXX01,2047,2250.0
GLOBAL,PWRBIOLUXXX01,2048,2250.0
GLOBAL,PWRBIOLUXXX01,2049,2250.0
GLOBAL,PWRBIOLUXXX01,2050,2250.0
GLOBAL,PWRBIONLDXX01,2015,2400.0
GLOBAL,PWRBIONLDXX01,2016,2400.0
GLOBAL,PWRBIONLDXX01,2017,2400.0
GLOBAL,PWRBIONLDXX01,2018,2400.0
GLOBAL,PWRBIONLDXX01,2019,2400.0
GLOBAL,PWRBIONLDXX01,2020,2390.91
GLOBAL,PWRBIONLDXX01,2021,2381.82
GLOBAL,PWRBIONLDXX01,2022,2372.73
GLOBAL,PWRBIONLDXX01,2023,2363.64
GLOBAL,PWRBIONLDXX01,2024,2354.55
GLOBAL,PWRBIONLDXX01,2025,2345.45
GLOBAL,PWRBIONLDXX01,2026,2336.36
GLOBAL,PWRBIONLDXX01,2027,2327.27
GLOBAL,PWRBIONLDXX01,2028,2318.18
GLOBAL,PWRBIONLDXX01,2029,2309.09
GLOBAL,PWRBIONLDXX01,2030,2300.0
