REGION,TECHNOLOGY,TIMESLICE,YEAR,VALUE
GLOBAL,PWRWOFBELXX01,S1D1,2032,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2033,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2034,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2035,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2036,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2037,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2038,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2039,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2040,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2041,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2042,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2043,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2044,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2045,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2046,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2047,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2048,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2049,0.5051
GLOBAL,PWRWOFBELXX01,S1D1,2050,0.5051
GLOBAL,PWRWOFDEUXX01,S1D1,2015,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2016,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2017,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2018,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2019,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2020,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2021,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2022,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2023,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2024,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2025,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2026,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2027,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2028,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2029,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2030,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2031,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2032,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2033,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2034,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2035,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2036,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2037,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2038,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2039,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2040,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2041,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2042,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2043,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2044,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2045,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2046,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2047,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2048,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2049,0.3386
GLOBAL,PWRWOFDEUXX01,S1D1,2050,0.3386
GLOBAL,PWRWOFESPXX01,S1D1,2015,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2016,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2017,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2018,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2019,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2020,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2021,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2022,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2023,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2024,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2025,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2026,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2027,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2028,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2029,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2030,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2031,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2032,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2033,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2034,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2035,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2036,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2037,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2038,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2039,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2040,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2041,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2042,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2043,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2044,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2045,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2046,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2047,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2048,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2049,0.2892
GLOBAL,PWRWOFESPXX01,S1D1,2050,0.2892
GLOBAL,PWRWOFFRAXX01,S1D1,2015,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2016,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2017,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2018,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2019,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2020,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2021,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2022,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2023,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2024,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2025,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2026,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2027,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2028,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2029,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2030,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2031,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2032,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2033,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2034,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2035,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2036,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2037,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2038,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2039,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2040,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2041,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2042,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2043,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2044,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2045,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2046,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2047,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2048,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2049,0.3377
GLOBAL,PWRWOFFRAXX01,S1D1,2050,0.3377
GLOBAL,PWRWOFITAXX01,S1D1,2015,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2016,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2017,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2018,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2019,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2020,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2021,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2022,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2023,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2024,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2025,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2026,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2027,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2028,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2029,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2030,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2031,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2032,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2033,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2034,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2035,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2036,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2037,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2038,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2039,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2040,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2041,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2042,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2043,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2044,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2045,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2046,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2047,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2048,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2049,0.2164
GLOBAL,PWRWOFITAXX01,S1D1,2050,0.2164
GLOBAL,PWRWOFNLDXX01,S1D1,2015,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2016,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2017,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2018,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2019,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2020,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2021,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2022,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2023,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2024,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2025,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2026,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2027,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2028,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2029,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2030,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2031,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2032,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2033,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2034,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2035,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2036,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2037,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2038,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2039,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2040,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2041,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2042,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2043,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2044,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2045,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2046,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2047,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2048,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2049,0.4341
GLOBAL,PWRWOFNLDXX01,S1D1,2050,0.4341
GLOBAL,PWRWOFPRTXX01,S1D1,2015,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2016,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2017,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2018,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2019,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2020,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2021,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2022,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2023,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2024,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2025,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2026,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2027,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2028,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2029,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2030,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2031,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2032,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2033,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2034,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2035,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2036,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2037,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2038,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2039,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2040,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2041,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2042,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2043,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2044,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2045,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2046,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2047,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2048,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2049,0.303
GLOBAL,PWRWOFPRTXX01,S1D1,2050,0.303
GLOBAL,PWRWOFBELXX01,S1D2,2015,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2016,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2017,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2018,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2019,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2020,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2021,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2022,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2023,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2024,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2025,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2026,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2027,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2028,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2029,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2030,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2031,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2032,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2033,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2034,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2035,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2036,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2037,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2038,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2039,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2040,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2041,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2042,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2043,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2044,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2045,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2046,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2047,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2048,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2049,0.521
GLOBAL,PWRWOFBELXX01,S1D2,2050,0.521
GLOBAL,PWRWOFDEUXX01,S1D2,2015,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2016,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2017,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2018,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2019,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2020,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2021,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2022,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2023,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2024,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2025,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2026,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2027,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2028,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2029,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2030,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2031,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2032,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2033,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2034,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2035,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2036,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2037,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2038,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2039,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2040,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2041,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2042,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2043,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2044,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2045,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2046,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2047,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2048,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2049,0.3377
GLOBAL,PWRWOFDEUXX01,S1D2,2050,0.3377
GLOBAL,PWRWOFESPXX01,S1D2,2015,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2016,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2017,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2018,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2019,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2020,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2021,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2022,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2023,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2024,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2025,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2026,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2027,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2028,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2029,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2030,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2031,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2032,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2033,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2034,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2035,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2036,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2037,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2038,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2039,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2040,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2041,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2042,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2043,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2044,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2045,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2046,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2047,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2048,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2049,0.2861
GLOBAL,PWRWOFESPXX01,S1D2,2050,0.2861
GLOBAL,PWRWOFFRAXX01,S1D2,2015,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2016,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2017,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2018,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2019,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2020,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2021,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2022,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2023,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2024,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2025,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2026,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2027,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2028,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2029,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2030,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2031,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2032,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2033,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2034,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2035,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2036,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2037,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2038,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2039,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2040,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2041,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2042,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2043,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2044,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2045,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2046,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2047,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2048,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2049,0.3349
GLOBAL,PWRWOFFRAXX01,S1D2,2050,0.3349
GLOBAL,PWRWOFITAXX01,S1D2,2015,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2016,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2017,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2018,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2019,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2020,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2021,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2022,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2023,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2024,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2025,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2026,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2027,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2028,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2029,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2030,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2031,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2032,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2033,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2034,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2035,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2036,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2037,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2038,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2039,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2040,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2041,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2042,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2043,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2044,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2045,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2046,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2047,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2048,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2049,0.2205
GLOBAL,PWRWOFITAXX01,S1D2,2050,0.2205
GLOBAL,PWRWOFNLDXX01,S1D2,2015,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2016,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2017,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2018,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2019,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2020,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2021,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2022,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2023,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2024,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2025,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2026,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2027,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2028,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2029,0.4379
GLOBAL,PWRWOFNLDXX01,S1D2,2030,0.4379
