REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,PWRBCKAUTXX,1,2026,999999.0
GLOBAL,PWRBCKAUTXX,1,2027,999999.0
GLOBAL,PWRBCKAUTXX,1,2028,999999.0
GLOBAL,PWRBCKAUTXX,1,2029,999999.0
GLOBAL,PWRBCKAUTXX,1,2030,999999.0
GLOBAL,PWRBCKAUTXX,1,2031,999999.0
GLOBAL,PWRBCKAUTXX,1,2032,999999.0
GLOBAL,PWRBCKAUTXX,1,2033,999999.0
GLOBAL,PWRBCKAUTXX,1,2034,999999.0
GLOBAL,PWRBCKAUTXX,1,2035,999999.0
GLOBAL,PWRBCKAUTXX,1,2036,999999.0
GLOBAL,PWRBCKAUTXX,1,2037,999999.0
GLOBAL,PWRBCKAUTXX,1,2038,999999.0
GLOBAL,PWRBCKAUTXX,1,2039,999999.0
GLOBAL,PWRBCKAUTXX,1,2040,999999.0
GLOBAL,PWRBCKAUTXX,1,2041,999999.0
GLOBAL,PWRBCKAUTXX,1,2042,999999.0
GLOBAL,PWRBCKAUTXX,1,2043,999999.0
GLOBAL,PWRBCKAUTXX,1,2044,999999.0
GLOBAL,PWRBCKAUTXX,1,2045,999999.0
GLOBAL,PWRBCKAUTXX,1,2046,999999.0
GLOBAL,PWRBCKAUTXX,1,2047,999999.0
GLOBAL,PWRBCKAUTXX,1,2048,999999.0
GLOBAL,PWRBCKAUTXX,1,2049,999999.0
GLOBAL,PWRBCKAUTXX,1,2050,999999.0
GLOBAL,PWRBCKBELXX,1,2021,999999.0
GLOBAL,PWRBCKBELXX,1,2022,999999.0
GLOBAL,PWRBCKBELXX,1,2023,999999.0
GLOBAL,PWRBCKBELXX,1,2024,999999.0
GLOBAL,PWRBCKBELXX,1,2025,999999.0
GLOBAL,PWRBCKBELXX,1,2026,999999.0
GLOBAL,PWRBCKBELXX,1,2027,999999.0
GLOBAL,PWRBCKBELXX,1,2028,999999.0
GLOBAL,PWRBCKBELXX,1,2029,999999.0
GLOBAL,PWRBCKBELXX,1,2030,999999.0
GLOBAL,PWRBCKBELXX,1,2031,999999.0
GLOBAL,PWRBCKBELXX,1,2032,999999.0
GLOBAL,PWRBCKBELXX,1,2033,999999.0
GLOBAL,PWRBCKBELXX,1,2034,999999.0
GLOBAL,PWRBCKBELXX,1,2035,999999.0
GLOBAL,PWRBCKBELXX,1,2036,999999.0
GLOBAL,PWRBCKBELXX,1,2037,999999.0
GLOBAL,PWRBCKBELXX,1,2038,999999.0
GLOBAL,PWRBCKBELXX,1,2039,999999.0
GLOBAL,PWRBCKBELXX,1,2040,999999.0
GLOBAL,PWRBCKBELXX,1,2041,999999.0
GLOBAL,PWRBCKBELXX,1,2042,999999.0
GLOBAL,PWRBCKBELXX,1,2043,999999.0
GLOBAL,PWRBCKBELXX,1,2044,999999.0
GLOBAL,PWRBCKBELXX,1,2045,999999.0
GLOBAL,PWRBCKBELXX,1,2046,999999.0
GLOBAL,PWRBCKBELXX,1,2047,999999.0
GLOBAL,PWRBCKBELXX,1,2048,999999.0
GLOBAL,PWRBCKBELXX,1,2049,999999.0
GLOBAL,PWRBCKBELXX,1,2050,999999.0
GLOBAL,PWRBCKCHEXX,1,2021,999999.0
GLOBAL,PWRBCKCHEXX,1,2022,999999.0
GLOBAL,PWRBCKCHEXX,1,2023,999999.0
GLOBAL,PWRBCKCHEXX,1,2024,999999.0
GLOBAL,PWRBCKCHEXX,1,2025,999999.0
GLOBAL,PWRBCKCHEXX,1,2026,999999.0
GLOBAL,PWRBCKCHEXX,1,2027,999999.0
GLOBAL,PWRBCKCHEXX,1,2028,999999.0
GLOBAL,PWRBCKCHEXX,1,2029,999999.0
GLOBAL,PWRBCKCHEXX,1,2030,999999.0
GLOBAL,PWRBCKCHEXX,1,2031,999999.0
GLOBAL,PWRBCKCHEXX,1,2032,999999.0
GLOBAL,PWRBCKCHEXX,1,2033,999999.0
GLOBAL,PWRBCKCHEXX,1,2034,999999.0
GLOBAL,PWRBCKCHEXX,1,2035,999999.0
GLOBAL,PWRBCKCHEXX,1,2036,999999.0
GLOBAL,PWRBCKCHEXX,1,2037,999999.0
GLOBAL,PWRBCKCHEXX,1,2038,999999.0
GLOBAL,PWRBCKCHEXX,1,2039,999999.0
GLOBAL,PWRBCKCHEXX,1,2040,999999.0
GLOBAL,PWRBCKCHEXX,1,2041,999999.0
GLOBAL,PWRBCKCHEXX,1,2042,999999.0
GLOBAL,PWRBCKCHEXX,1,2043,999999.0
GLOBAL,PWRBCKCHEXX,1,2044,999999.0
GLOBAL,PWRBCKCHEXX,1,2045,999999.0
GLOBAL,PWRBCKCHEXX,1,2046,999999.0
GLOBAL,PWRBCKCHEXX,1,2047,999999.0
GLOBAL,PWRBCKCHEXX,1,2048,999999.0
GLOBAL,PWRBCKCHEXX,1,2049,999999.0
GLOBAL,PWRBCKCHEXX,1,2050,999999.0
GLOBAL,PWRBCKDEUXX,1,2021,999999.0
GLOBAL,PWRBCKDEUXX,1,2022,999999.0
GLOBAL,PWRBCKDEUXX,1,2023,999999.0
GLOBAL,PWRBCKDEUXX,1,2024,999999.0
GLOBAL,PWRBCKDEUXX,1,2025,999999.0
GLOBAL,PWRBCKDEUXX,1,2026,999999.0
GLOBAL,PWRBCKDEUXX,1,2027,999999.0
GLOBAL,PWRBCKDEUXX,1,2028,999999.0
GLOBAL,PWRBCKDEUXX,1,2029,999999.0
GLOBAL,PWRBCKDEUXX,1,2030,999999.0
GLOBAL,PWRBCKDEUXX,1,2031,999999.0
GLOBAL,PWRBCKDEUXX,1,2032,999999.0
GLOBAL,PWRBCKDEUXX,1,2033,999999.0
GLOBAL,PWRBCKDEUXX,1,2034,999999.0
GLOBAL,PWRBCKDEUXX,1,2035,999999.0
GLOBAL,PWRBCKDEUXX,1,2036,999999.0
GLOBAL,PWRBCKDEUXX,1,2037,999999.0
GLOBAL,PWRBCKDEUXX,1,2038,999999.0
GLOBAL,PWRBCKDEUXX,1,2039,999999.0
GLOBAL,PWRBCKDEUXX,1,2040,999999.0
GLOBAL,PWRBCKDEUXX,1,2041,999999.0
GLOBAL,PWRBCKDEUXX,1,2042,999999.0
GLOBAL,PWRBCKDEUXX,1,2043,999999.0
GLOBAL,PWRBCKDEUXX,1,2044,999999.0
GLOBAL,PWRBCKDEUXX,1,2045,999999.0
GLOBAL,PWRBCKDEUXX,1,2046,999999.0
GLOBAL,PWRBCKDEUXX,1,2047,999999.0
GLOBAL,PWRBCKDEUXX,1,2048,999999.0
GLOBAL,PWRBCKDEUXX,1,2049,999999.0
GLOBAL,PWRBCKDEUXX,1,2050,999999.0
GLOBAL,PWRBCKESPXX,1,2021,999999.0
GLOBAL,PWRBCKESPXX,1,2022,999999.0
GLOBAL,PWRBCKESPXX,1,2023,999999.0
GLOBAL,PWRBCKESPXX,1,2024,999999.0
GLOBAL,PWRBCKESPXX,1,2025,999999.0
GLOBAL,PWRBCKESPXX,1,2026,999999.0
GLOBAL,PWRBCKESPXX,1,2027,999999.0
GLOBAL,PWRBCKESPXX,1,2028,999999.0
GLOBAL,PWRBCKESPXX,1,2029,999999.0
GLOBAL,PWRBCKESPXX,1,2030,999999.0
GLOBAL,PWRBCKESPXX,1,2031,999999.0
GLOBAL,PWRBCKESPXX,1,2032,999999.0
GLOBAL,PWRBCKESPXX,1,2033,999999.0
GLOBAL,PWRBCKESPXX,1,2034,999999.0
GLOBAL,PWRBCKESPXX,1,2035,999999.0
GLOBAL,PWRBCKESPXX,1,2036,999999.0
GLOBAL,PWRBCKESPXX,1,2037,999999.0
GLOBAL,PWRBCKESPXX,1,2038,999999.0
GLOBAL,PWRBCKESPXX,1,2039,999999.0
GLOBAL,PWRBCKESPXX,1,2040,999999.0
GLOBAL,PWRBCKESPXX,1,2041,999999.0
GLOBAL,PWRBCKESPXX,1,2042,999999.0
GLOBAL,PWRBCKESPXX,1,2043,999999.0
GLOBAL,PWRBCKESPXX,1,2044,999999.0
GLOBAL,PWRBCKESPXX,1,2045,999999.0
GLOBAL,PWRBCKESPXX,1,2046,999999.0
GLOBAL,PWRBCKESPXX,1,2047,999999.0
GLOBAL,PWRBCKESPXX,1,2048,999999.0
GLOBAL,PWRBCKESPXX,1,2049,999999.0
GLOBAL,PWRBCKESPXX,1,2050,999999.0
GLOBAL,PWRBCKFRAXX,1,2021,999999.0
GLOBAL,PWRBCKFRAXX,1,2022,999999.0
GLOBAL,PWRBCKFRAXX,1,2023,999999.0
GLOBAL,PWRBCKFRAXX,1,2024,999999.0
GLOBAL,PWRBCKFRAXX,1,2025,999999.0
GLOBAL,PWRBCKFRAXX,1,2026,999999.0
GLOBAL,PWRBCKFRAXX,1,2027,999999.0
GLOBAL,PWRBCKFRAXX,1,2028,999999.0
GLOBAL,PWRBCKFRAXX,1,2029,999999.0
GLOBAL,PWRBCKFRAXX,1,2030,999999.0
GLOBAL,PWRBCKFRAXX,1,2031,999999.0
GLOBAL,PWRBCKFRAXX,1,2032,999999.0
GLOBAL,PWRBCKFRAXX,1,2033,999999.0
GLOBAL,PWRBCKFRAXX,1,2034,999999.0
GLOBAL,PWRBCKFRAXX,1,2035,999999.0
GLOBAL,PWRBCKFRAXX,1,2036,999999.0
GLOBAL,PWRBCKFRAXX,1,2037,999999.0
GLOBAL,PWRBCKFRAXX,1,2038,999999.0
GLOBAL,PWRBCKFRAXX,1,2039,999999.0
GLOBAL,PWRBCKFRAXX,1,2040,999999.0
GLOBAL,PWRBCKFRAXX,1,2041,999999.0
GLOBAL,PWRBCKFRAXX,1,2042,999999.0
GLOBAL,PWRBCKFRAXX,1,2043,999999.0
GLOBAL,PWRBCKFRAXX,1,2044,999999.0
GLOBAL,PWRBCKFRAXX,1,2045,999999.0
GLOBAL,PWRBCKFRAXX,1,2046,999999.0
GLOBAL,PWRBCKFRAXX,1,2047,999999.0
GLOBAL,PWRBCKFRAXX,1,2048,999999.0
GLOBAL,PWRBCKFRAXX,1,2049,999999.0
GLOBAL,PWRBCKFRAXX,1,2050,999999.0
GLOBAL,PWRBCKITAXX,1,2021,999999.0
GLOBAL,PWRBCKITAXX,1,2022,999999.0
GLOBAL,PWRBCKITAXX,1,2023,999999.0
GLOBAL,PWRBCKITAXX,1,2024,999999.0
GLOBAL,PWRBCKITAXX,1,2025,999999.0
GLOBAL,PWRBCKITAXX,1,2026,999999.0
GLOBAL,PWRBCKITAXX,1,2027,999999.0
GLOBAL,PWRBCKITAXX,1,2028,999999.0
GLOBAL,PWRBCKITAXX,1,2029,999999.0
GLOBAL,PWRBCKITAXX,1,2030,999999.0
GLOBAL,PWRBCKITAXX,1,2031,999999.0
GLOBAL,PWRBCKITAXX,1,2032,999999.0
GLOBAL,PWRBCKITAXX,1,2033,999999.0
GLOBAL,PWRBCKITAXX,1,2034,999999.0
GLOBAL,PWRBCKITAXX,1,2035,999999.0
GLOBAL,PWRBCKITAXX,1,2036,999999.0
GLOBAL,PWRBCKITAXX,1,2037,999999.0
GLOBAL,PWRBCKITAXX,1,2038,999999.0
GLOBAL,PWRBCKITAXX,1,2039,999999.0
GLOBAL,PWRBCKITAXX,1,2040,999999.0
GLOBAL,PWRBCKITAXX,1,2041,999999.0
GLOBAL,PWRBCKITAXX,1,2042,999999.0
GLOBAL,PWRBCKITAXX,1,2043,999999.0
GLOBAL,PWRBCKITAXX,1,2044,999999.0
GLOBAL,PWRBCKITAXX,1,2045,999999.0
GLOBAL,PWRBCKITAXX,1,2046,999999.0
GLOBAL,PWRBCKITAXX,1,2047,999999.0
GLOBAL,PWRBCKITAXX,1,2048,999999.0
GLOBAL,PWRBCKITAXX,1,2049,999999.0
GLOBAL,PWRBCKITAXX,1,2050,999999.0
GLOBAL,PWRBCKLUXXX,1,2021,999999.0
GLOBAL,PWRBCKLUXXX,1,2022,999999.0
GLOBAL,PWRBCKLUXXX,1,2023,999999.0
GLOBAL,PWRBCKLUXXX,1,2024,999999.0
GLOBAL,PWRBCKLUXXX,1,2025,999999.0
GLOBAL,PWRBCKLUXXX,1,2026,999999.0
GLOBAL,PWRBCKLUXXX,1,2027,999999.0
GLOBAL,PWRBCKLUXXX,1,2028,999999.0
GLOBAL,PWRBCKLUXXX,1,2029,999999.0
GLOBAL,PWRBCKLUXXX,1,2030,999999.0
GLOBAL,PWRBCKLUXXX,1,2031,999999.0
GLOBAL,PWRBCKLUXXX,1,2032,999999.0
GLOBAL,PWRBCKLUXXX,1,2033,999999.0
GLOBAL,PWRBCKLUXXX,1,2034,999999.0
GLOBAL,PWRBCKLUXXX,1,2035,999999.0
GLOBAL,PWRBCKLUXXX,1,2036,999999.0
GLOBAL,PWRBCKLUXXX,1,2037,999999.0
GLOBAL,PWRBCKLUXXX,1,2038,999999.0
GLOBAL,PWRBCKLUXXX,1,2039,999999.0
GLOBAL,PWRBCKLUXXX,1,2040,999999.0
GLOBAL,PWRBCKLUXXX,1,2041,999999.0
GLOBAL,PWRBCKLUXXX,1,2042,999999.0
GLOBAL,PWRBCKLUXXX,1,2043,999999.0
GLOBAL,PWRBCKLUXXX,1,2044,999999.0
GLOBAL,PWRBCKLUXXX,1,2045,999999.0
GLOBAL,PWRBCKLUXXX,1,2046,999999.0
GLOBAL,PWRBCKLUXXX,1,2047,999999.0
GLOBAL,PWRBCKLUXXX,1,2048,999999.0
GLOBAL,PWRBCKLUXXX,1,2049,999999.0
GLOBAL,PWRBCKLUXXX,1,2050,999999.0
GLOBAL,PWRBCKNLDXX,1,2021,999999.0
GLOBAL,PWRBCKNLDXX,1,2022,999999.0
GLOBAL,PWRBCKNLDXX,1,2023,999999.0
GLOBAL,PWRBCKNLDXX,1,2024,999999.0
GLOBAL,PWRBCKNLDXX,1,2025,999999.0
GLOBAL,PWRBCKNLDXX,1,2026,999999.0
GLOBAL,PWRBCKNLDXX,1,2027,999999.0
GLOBAL,PWRBCKNLDXX,1,2028,999999.0
GLOBAL,PWRBCKNLDXX,1,2029,999999.0
GLOBAL,PWRBCKNLDXX,1,2030,999999.0
GLOBAL,PWRBCKNLDXX,1,2031,999999.0
GLOBAL,PWRBCKNLDXX,1,2032,999999.0
GLOBAL,PWRBCKNLDXX,1,2033,999999.0
GLOBAL,PWRBCKNLDXX,1,2034,999999.0
GLOBAL,PWRBCKNLDXX,1,2035,999999.0
GLOBAL,PWRBCKNLDXX,1,2036,999999.0
GLOBAL,PWRBCKNLDXX,1,2037,999999.0
GLOBAL,PWRBCKNLDXX,1,2038,999999.0
GLOBAL,PWRBCKNLDXX,1,2039,999999.0
GLOBAL,PWRBCKNLDXX,1,2040,999999.0
GLOBAL,PWRBCKNLDXX,1,2041,999999.0
GLOBAL,PWRBCKNLDXX,1,2042,999999.0
GLOBAL,PWRBCKNLDXX,1,2043,999999.0
GLOBAL,PWRBCKNLDXX,1,2044,999999.0
GLOBAL,PWRBCKNLDXX,1,2045,999999.0
GLOBAL,PWRBCKNLDXX,1,2046,999999.0
GLOBAL,PWRBCKNLDXX,1,2047,999999.0
GLOBAL,PWRBCKNLDXX,1,2048,999999.0
GLOBAL,PWRBCKNLDXX,1,2049,999999.0
GLOBAL,PWRBCKNLDXX,1,2050,999999.0
GLOBAL,PWRBCKPRTXX,1,2021,999999.0
GLOBAL,PWRBCKPRTXX,1,2022,999999.0
GLOBAL,PWRBCKPRTXX,1,2023,999999.0
GLOBAL,PWRBCKPRTXX,1,2024,999999.0
GLOBAL,PWRBCKPRTXX,1,2025,999999.0
GLOBAL,PWRBCKPRTXX,1,2026,999999.0
GLOBAL,PWRBCKPRTXX,1,2027,999999.0
GLOBAL,PWRBCKPRTXX,1,2028,999999.0
GLOBAL,PWRBCKPRTXX,1,2029,999999.0
GLOBAL,PWRBCKPRTXX,1,2030,999999.0
GLOBAL,PWRBCKPRTXX,1,2031,999999.0
GLOBAL,PWRBCKPRTXX,1,2032,999999.0
GLOBAL,PWRBCKPRTXX,1,2033,999999.0
GLOBAL,PWRBCKPRTXX,1,2034,999999.0
GLOBAL,PWRBCKPRTXX,1,2035,999999.0
GLOBAL,PWRBCKPRTXX,1,2036,999999.0
GLOBAL,PWRBCKPRTXX,1,2037,999999.0
GLOBAL,PWRBCKPRTXX,1,2038,999999.0
GLOBAL,PWRBCKPRTXX,1,2039,999999.0
GLOBAL,PWRBCKPRTXX,1,2040,999999.0
GLOBAL,PWRBCKPRTXX,1,2041,999999.0
GLOBAL,PWRBCKPRTXX,1,2042,999999.0
GLOBAL,PWRBCKPRTXX,1,2043,999999.0
GLOBAL,PWRBCKPRTXX,1,2044,999999.0
GLOBAL,PWRBCKPRTXX,1,2045,999999.0
GLOBAL,PWRBCKPRTXX,1,2046,999999.0
GLOBAL,PWRBCKPRTXX,1,2047,999999.0
GLOBAL,PWRBCKPRTXX,1,2048,999999.0
GLOBAL,PWRBCKPRTXX,1,2049,999999.0
GLOBAL,PWRBCKPRTXX,1,2050,999999.0
GLOBAL,TRNAUTXXCHEXX,1,2021,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2021,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2022,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2022,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2023,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2023,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2024,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2024,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2025,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2025,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2026,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2026,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2027,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2027,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2028,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2028,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2029,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2029,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2030,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2030,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2031,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2031,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2032,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2032,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2033,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2033,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2034,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2034,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2035,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2035,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2036,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2036,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2037,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2037,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2038,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2038,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2039,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2039,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2040,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2040,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2041,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2041,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2042,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2042,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2043,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2043,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2044,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2044,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2045,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2045,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2046,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2046,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2047,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2047,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2048,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2048,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2049,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2049,1.1111
GLOBAL,TRNAUTXXCHEXX,1,2050,1.1111
GLOBAL,TRNAUTXXCHEXX,2,2050,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2021,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2021,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2022,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2022,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2023,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2023,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2024,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2024,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2025,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2025,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2026,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2026,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2027,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2027,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2028,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2028,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2029,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2029,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2030,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2030,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2031,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2031,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2032,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2032,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2033,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2033,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2034,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2034,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2035,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2035,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2036,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2036,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2037,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2037,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2038,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2038,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2039,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2039,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2040,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2040,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2041,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2041,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2042,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2042,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2043,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2043,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2044,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2044,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2045,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2045,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2046,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2046,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2047,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2047,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2048,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2048,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2049,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2049,1.1111
GLOBAL,TRNAUTXXDEUXX,1,2050,1.1111
GLOBAL,TRNAUTXXDEUXX,2,2050,1.1111
GLOBAL,TRNAUTXXITAXX,1,2021,1.1111
GLOBAL,TRNAUTXXITAXX,2,2021,1.1111
GLOBAL,TRNAUTXXITAXX,1,2022,1.1111
GLOBAL,TRNAUTXXITAXX,2,2022,1.1111
GLOBAL,TRNAUTXXITAXX,1,2023,1.1111
GLOBAL,TRNAUTXXITAXX,2,2023,1.1111
GLOBAL,TRNAUTXXITAXX,1,2024,1.1111
GLOBAL,TRNAUTXXITAXX,2,2024,1.1111
GLOBAL,TRNAUTXXITAXX,1,2025,1.1111
GLOBAL,TRNAUTXXITAXX,2,2025,1.1111
GLOBAL,TRNAUTXXITAXX,1,2026,1.1111
GLOBAL,TRNAUTXXITAXX,2,2026,1.1111
GLOBAL,TRNAUTXXITAXX,1,2027,1.1111
GLOBAL,TRNAUTXXITAXX,2,2027,1.1111
GLOBAL,TRNAUTXXITAXX,1,2028,1.1111
GLOBAL,TRNAUTXXITAXX,2,2028,1.1111
GLOBAL,TRNAUTXXITAXX,1,2029,1.1111
GLOBAL,TRNAUTXXITAXX,2,2029,1.1111
GLOBAL,TRNAUTXXITAXX,1,2030,1.1111
GLOBAL,TRNAUTXXITAXX,2,2030,1.1111
GLOBAL,TRNAUTXXITAXX,1,2031,1.1111
GLOBAL,TRNAUTXXITAXX,2,2031,1.1111
GLOBAL,TRNAUTXXITAXX,1,2032,1.1111
GLOBAL,TRNAUTXXITAXX,2,2032,1.1111
GLOBAL,TRNAUTXXITAXX,1,2033,1.1111
GLOBAL,TRNAUTXXITAXX,2,2033,1.1111
GLOBAL,TRNAUTXXITAXX,1,2034,1.1111
GLOBAL,TRNAUTXXITAXX,2,2034,1.1111
GLOBAL,TRNAUTXXITAXX,1,2035,1.1111
GLOBAL,TRNAUTXXITAXX,2,2035,1.1111
GLOBAL,TRNAUTXXITAXX,1,2036,1.1111
GLOBAL,TRNAUTXXITAXX,2,2036,1.1111
GLOBAL,TRNAUTXXITAXX,1,2037,1.1111
GLOBAL,TRNAUTXXITAXX,2,2037,1.1111
GLOBAL,TRNAUTXXITAXX,1,2038,1.1111
GLOBAL,TRNAUTXXITAXX,2,2038,1.1111
GLOBAL,TRNAUTXXITAXX,1,2039,1.1111
GLOBAL,TRNAUTXXITAXX,2,2039,1.1111
GLOBAL,TRNAUTXXITAXX,1,2040,1.1111
GLOBAL,TRNAUTXXITAXX,2,2040,1.1111
GLOBAL,TRNAUTXXITAXX,1,2041,1.1111
GLOBAL,TRNAUTXXITAXX,2,2041,1.1111
GLOBAL,TRNAUTXXITAXX,1,2042,1.1111
GLOBAL,TRNAUTXXITAXX,2,2042,1.1111
GLOBAL,TRNAUTXXITAXX,1,2043,1.1111
GLOBAL,TRNAUTXXITAXX,2,2043,1.1111
GLOBAL,TRNAUTXXITAXX,1,2044,1.1111
GLOBAL,TRNAUTXXITAXX,2,2044,1.1111
GLOBAL,TRNAUTXXITAXX,1,2045,1.1111
GLOBAL,TRNAUTXXITAXX,2,2045,1.1111
GLOBAL,TRNAUTXXITAXX,1,2046,1.1111
GLOBAL,TRNAUTXXITAXX,2,2046,1.1111
GLOBAL,TRNAUTXXITAXX,1,2047,1.1111
GLOBAL,TRNAUTXXITAXX,2,2047,1.1111
GLOBAL,TRNAUTXXITAXX,1,2048,1.1111
GLOBAL,TRNAUTXXITAXX,2,2048,1.1111
GLOBAL,TRNAUTXXITAXX,1,2049,1.1111
GLOBAL,TRNAUTXXITAXX,2,2049,1.1111
GLOBAL,TRNAUTXXITAXX,1,2050,1.1111
