REGION,TECHNOLOGY,YEAR,VALUE
GLOBAL,PWRBIOFRAXX01,2032,80.0
GLOBAL,PWRBIOFRAXX01,2033,80.0
GLOBAL,PWRBIOFRAXX01,2034,80.0
GLOBAL,PWRBIOFRAXX01,2035,80.0
GLOBAL,PWRBIOFRAXX01,2036,80.0
GLOBAL,PWRBIOFRAXX01,2037,80.0
GLOBAL,PWRBIOFRAXX01,2038,80.0
GLOBAL,PWRBIOFRAXX01,2039,80.0
GLOBAL,PWRBIOFRAXX01,2040,80.0
GLOBAL,PWRBIOFRAXX01,2041,80.0
GLOBAL,PWRBIOFRAXX01,2042,80.0
GLOBAL,PWRBIOFRAXX01,2043,80.0
GLOBAL,PWRBIOFRAXX01,2044,80.0
GLOBAL,PWRBIOFRAXX01,2045,80.0
GLOBAL,PWRBIOFRAXX01,2046,80.0
GLOBAL,PWRBIOFRAXX01,2047,80.0
GLOBAL,PWRBIOFRAXX01,2048,80.0
GLOBAL,PWRBIOFRAXX01,2049,80.0
GLOBAL,PWRBIOFRAXX01,2050,80.0
GLOBAL,PWRBIOITAXX01,2015,85.0
GLOBAL,PWRBIOITAXX01,2016,85.0
GLOBAL,PWRBIOITAXX01,2017,85.0
GLOBAL,PWRBIOITAXX01,2018,85.0
GLOBAL,PWRBIOITAXX01,2019,85.0
GLOBAL,PWRBIOITAXX01,2020,84.55
GLOBAL,PWRBIOITAXX01,2021,84.09
GLOBAL,PWRBIOITAXX01,2022,83.64
GLOBAL,PWRBIOITAXX01,2023,83.18
GLOBAL,PWRBIOITAXX01,2024,82.73
GLOBAL,PWRBIOITAXX01,2025,82.27
GLOBAL,PWRBIOITAXX01,2026,81.82
GLOBAL,PWRBIOITAXX01,2027,81.36
GLOBAL,PWRBIOITAXX01,2028,80.91
GLOBAL,PWRBIOITAXX01,2029,80.45
GLOBAL,PWRBIOITAXX01,2030,80.0
GLOBAL,PWRBIOITAXX01,2031,80.0
GLOBAL,PWRBIOITAXX01,2032,80.0
GLOBAL,PWRBIOITAXX01,2033,80.0
GLOBAL,PWRBIOITAXX01,2034,80.0
GLOBAL,PWRBIOITAXX01,2035,80.0
GLOBAL,PWRBIOITAXX01,2036,80.0
GLOBAL,PWRBIOITAXX01,2037,80.0
GLOBAL,PWRBIOITAXX01,2038,80.0
GLOBAL,PWRBIOITAXX01,2039,80.0
GLOBAL,PWRBIOITAXX01,2040,80.0
GLOBAL,PWRBIOITAXX01,2041,80.0
GLOBAL,PWRBIOITAXX01,2042,80.0
GLOBAL,PWRBIOITAXX01,2043,80.0
GLOBAL,PWRBIOITAXX01,2044,80.0
GLOBAL,PWRBIOITAXX01,2045,80.0
GLOBAL,PWRBIOITAXX01,2046,80.0
GLOBAL,PWRBIOITAXX01,2047,80.0
GLOBAL,PWRBIOITAXX01,2048,80.0
GLOBAL,PWRBIOITAXX01,2049,80.0
GLOBAL,PWRBIOITAXX01,2050,80.0
GLOBAL,PWRBIOLUXXX01,2015,85.0
GLOBAL,PWRBIOLUXXX01,2016,85.0
GLOBAL,PWRBIOLUXXX01,2017,85.0
GLOBAL,PWRBIOLUXXX01,2018,85.0
GLOBAL,PWRBIOLUXXX01,2019,85.0
GLOBAL,PWRBIOLUXXX01,2020,84.55
GLOBAL,PWRBIOLUXXX01,2021,84.09
GLOBAL,PWRBIOLUXXX01,2022,83.64
GLOBAL,PWRBIOLUXXX01,2023,83.18
GLOBAL,PWRBIOLUXXX01,2024,82.73
GLOBAL,PWRBIOLUXXX01,2025,82.27
GLOBAL,PWRBIOLUXXX01,2026,81.82
GLOBAL,PWRBIOLUXXX01,2027,81.36
GLOBAL,PWRBIOLUXXX01,2028,80.91
GLOBAL,PWRBIOLUXXX01,2029,80.45
GLOBAL,PWRBIOLUXXX01,2030,80.0
GLOBAL,PWRBIOLUXXX01,2031,80.0
GLOBAL,PWRBIOLUXXX01,2032,80.0
GLOBAL,PWRBIOLUXXX01,2033,80.0
GLOBAL,PWRBIOLUXXX01,2034,80.0
GLOBAL,PWRBIOLUXXX01,2035,80.0
GLOBAL,PWRBIOLUXXX01,2036,80.0
GLOBAL,PWRBIOLUXXX01,2037,80.0
GLOBAL,PWRBIOLUXXX01,2038,80.0
GLOBAL,PWRBIOLUXXX01,2039,80.0
GLOBAL,PWRBIOLUXXX01,2040,80.0
GLOBAL,PWRBIOLUXXX01,2041,80.0
GLOBAL,PWRBIOLUXXX01,2042,80.0
GLOBAL,PWRBIOLUXXX01,2043,80.0
GLOBAL,PWRBIOLUXXX01,2044,80.0
GLOBAL,PWRBIOLUXXX01,2045,80.0
GLOBAL,PWRBIOLUXXX01,2046,80.0
GLOBAL,PWRBIOLUXXX01,2047,80.0
GLOBAL,PWRBIOLUXXX01,2048,80.0
GLOBAL,PWRBIOLUXXX01,2049,80.0
GLOBAL,PWRBIOLUXXX01,2050,80.0
GLOBAL,PWRBIONLDXX01,2015,85.0
GLOBAL,PWRBIONLDXX01,2016,85.0
GLOBAL,PWRBIONLDXX01,2017,85.0
GLOBAL,PWRBIONLDXX01,2018,85.0
GLOBAL,PWRBIONLDXX01,2019,85.0
GLOBAL,PWRBIONLDXX01,2020,84.55
GLOBAL,PWRBIONLDXX01,2021,84.09
GLOBAL,PWRBIONLDXX01,2022,83.64
